ActivityHour,Calories00,Calories01,Calories02,Calories03,Calories04,Calories05,Calories06,Calories07,Calories08,Calories09,Calories10,Calories11,Calories12,Calories13,Calories14,Calories15,Calories16,Calories17,Calories18,Calories19,Calories20,Calories21,Calories22,Calories23,Calories24,Calories25,Calories26,Calories27,Calories28,Calories29,Calories30,Calories31,Calories32,Calories33,Calories34,Calories35,Calories36,Calories37,Calories38,Calories39,Calories40,Calories41,Calories42,Calories43,Calories44,Calories45,Calories46,Calories47,Calories48,Calories49,Calories50,Calories51,Calories52,Calories53,Calories54,Calories55,Calories56,Calories57,Calories58,Calories59
10/22/2014 12:00:00 AM,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863
10/22/2014 1:00:00 AM,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863
10/22/2014 2:00:00 AM,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863
10/22/2014 3:00:00 AM,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863
10/22/2014 4:00:00 AM,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863
10/22/2014 5:00:00 AM,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863
10/22/2014 6:00:00 AM,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863
10/22/2014 7:00:00 AM,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.2300000190734863,3.190000057220459,4.6599998474121094,4.9099998474121094,4.1700000762939453,3.190000057220459,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,3.190000057220459,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.4700000286102295,3.6800000667572021,5.1599998474121094,2.9500000476837158,3.190000057220459,1.4700000286102295,1.4700000286102295,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.4700000286102295,1.4700000286102295,5.1599998474121094,7.369999885559082,8.59000015258789,8.59000015258789,8.3599996566772461,8.59000015258789,8.3599996566772461,8.59000015258789,8.1099996566772461,8.3599996566772461,5.1599998474121094,4.4200000762939453,1.4700000286102295,1.4700000286102295,1.2300000190734863,1.4700000286102295,1.4700000286102295
10/22/2014 8:00:00 AM,3.440000057220459,7.369999885559082,4.9099998474121094,3.9300000667572021,1.4700000286102295,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.4700000286102295,4.9099998474121094,8.84000015258789,8.84000015258789,9.5699996948242187,9.5699996948242187,9.5699996948242187,9.8199996948242187,9.5699996948242187
10/22/2014 9:00:00 AM,6.1399998664855957,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.4700000286102295,4.1700000762939453,3.6800000667572021,4.4200000762939453,3.440000057220459,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.4700000286102295,3.6800000667572021,4.1700000762939453,4.9099998474121094,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,3.190000057220459,1.4700000286102295,3.6800000667572021,3.190000057220459,1.4700000286102295,1.4700000286102295,4.1700000762939453,3.190000057220459,4.4200000762939453,6.630000114440918,4.9099998474121094,2.9500000476837158,1.4700000286102295,2.9500000476837158,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.2300000190734863,1.4700000286102295,3.6800000667572021,6.380000114440918,8.84000015258789,9.3299999237060547
10/22/2014 10:00:00 AM,9.3299999237060547,9.0799999237060547,9.5699996948242187,9.0799999237060547,9.5699996948242187,9.3299999237060547,8.84000015258789,6.1399998664855957,3.440000057220459,1.4700000286102295,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.2300000190734863,2.9500000476837158,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.4700000286102295,1.4700000286102295,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.2300000190734863,1.4700000286102295
10/22/2014 11:00:00 AM,1.4700000286102295,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.4700000286102295,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.4700000286102295,5.1599998474121094,7.119999885559082,5.1599998474121094,5.4000000953674316,6.1399998664855957,9.6999998092651367,11.050000190734863,9.5699996948242187,8.3599996566772461,6.1399998664855957,1.4700000286102295,1.2300000190734863,1.4700000286102295,3.440000057220459,3.190000057220459,4.4200000762939453,6.869999885559082,8.84000015258789,9.3299999237060547,8.84000015258789,7.8600001335144043,6.869999885559082,1.4700000286102295,1.2300000190734863,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.4700000286102295
10/22/2014 12:00:00 PM,3.190000057220459,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.4700000286102295,3.440000057220459,3.190000057220459,1.2300000190734863,1.2300000190734863,2.9500000476837158,3.190000057220459,1.2300000190734863,1.4700000286102295,1.4700000286102295,3.190000057220459,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,2.9500000476837158,1.4700000286102295,1.4700000286102295,1.4700000286102295,2.9500000476837158,1.4700000286102295,1.4700000286102295,1.2300000190734863,1.4700000286102295,1.4700000286102295,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.4700000286102295,1.2300000190734863
10/22/2014 1:00:00 PM,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.4700000286102295,2.9500000476837158,1.2300000190734863,1.4700000286102295,1.4700000286102295,1.2300000190734863,1.4700000286102295,1.4700000286102295,1.4700000286102295,3.9300000667572021,7.119999885559082,9.5699996948242187,9.0799999237060547,8.59000015258789,8.84000015258789,4.4200000762939453,6.630000114440918,3.9300000667572021,7.369999885559082,2.9500000476837158,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,3.190000057220459,4.4200000762939453,6.1399998664855957,6.869999885559082,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.4700000286102295,3.6800000667572021,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.4700000286102295,5.1599998474121094,3.440000057220459,1.4700000286102295
10/22/2014 2:00:00 PM,3.190000057220459,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.4700000286102295,2.9500000476837158,1.4700000286102295,1.4700000286102295,1.4700000286102295,4.4200000762939453,4.4200000762939453,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.4700000286102295,1.4700000286102295,1.2300000190734863,1.4700000286102295,2.9500000476837158,1.4700000286102295,1.4700000286102295,1.2300000190734863,3.190000057220459,5.1599998474121094,6.1399998664855957,3.190000057220459,4.4200000762939453,8.84000015258789,9.3299999237060547,9.0799999237060547,8.3599996566772461,3.190000057220459,1.4700000286102295,1.4700000286102295,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.4700000286102295,1.4700000286102295,1.2300000190734863,1.4700000286102295,1.2300000190734863,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.4700000286102295,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.4700000286102295,1.2300000190734863
